id	user	icon	portrait	English	Japanese	JPN notes	French	Italian	German	Spanish	Craig's Notes	FIGS Notes/Questions	Final Notes	ENG Character Count
				I sure hope The Scythian knows to press & hold on the path ahead to move it move it extra fast, if she doesn't she'll be toast.	あのスキタイのムスメ、;~行き先をタップしたままにすると;~ガシガシ早く歩けるって知ってるかしら？;~知らないとマズイわ。		J'espère vraiment que la scythienne sait que maintenir le bouton appuyé le long du chemin la fera accélérer, sinon, elle sera réduite en cendres.	Spero che la Scita sappia come toccare e tenere premuto per muoversi in avanti veloce veloce, se non vuole finire fulminata.	Ich hoffe, die Skythin weiß, wie es geht, den Pfad anzutippen & draufzubleiben, um fix zu sein, wenn sie nicht draufgehen will.	Espero que la escita sepa que debe mantener pulsado el sendero hacia adelante para mover el bote muy rápido. Si no, estará frita.				127
				Where am I? What happened? The last thing I remember I was dream-walking in the woods when I saw an eerie pink light.	ここは…？一体何が…？;夢の中の森で~彷徨っていたら;不気味なピンク色の光が~見えて、;それから…？		Où suis-je ? Que s'est-il passé ? Je me souviens d'avoir rêvé dans les bois lorsque j'ai vu une étrange lueur rose.	Dove sono? Cos'è successo? L'ultima cosa che mi ricordo è che stavo sognando nella foresta e ho visto un'inquietante luce rosa.	Wo bin ich? Was ist geschehen? Ich erinnere mich nur, dass ich in den Wäldern traumgewandelt bin, als ich ein rosa Licht sah.	¿Dónde estoy? ¿Qué pasó Lo último que recuerdo es que vagaba por los sueños en el bosque y vi una luz rosada inquietante.				117
LOGFELLA_GHOULTHOUGHTS	Logfella			The Scythian keeps talking about her woeful errand to open a gateway to the infinite on the summit of Mingi Taw.	スキタイのムスメは;まだ果たすべき使命が~どうの、ミンギ・トウの;頂上で無限の渦へ~の扉を開いてどうのと;話をしている。		La scythienne n'arrête pas de parler de sa quête consistant à ouvrir un portail vers l'infini au sommet de Mingi Taw.	La Scita non la smette di parlare della sua sventurata spedizione e di aprire le porte dell'infinito sulla cima del Mingi Taw.	Die Skythin erzählt weiter von ihrer bedauerlichen Aufgabe, ein Tor zum Unendlichen auf Mingi Taw zu öffnen.	La escita no deja de hablar sobre su odisea infortunada para abrir un portal al infinito en la cima de Mingi Tau.				112
				Everything has been totally mental ever since The Scythian showed up so many moons ago.	しばらく前にあのスキタイのムスメが;~現れてからというもの、;どうも色々おかしく~なっちまった。		Tout est allé de travers depuis que la scythienne est apparue il y a bien des lunes de cela.	C'è stato da impazzire da quando è comparsa la Scita diverse lune fa.	Alles ist völlig abgefahren, seit die Skythin vor so vielen Monden erschienen ist.	Todo está al revés desde que apareció la escita hace muchas lunas.				87
LOGFELLA_GHOUL	The Scythian			We groggily awoke from a super deep sleep to find ourselves near The Trigon Grove with the woodsman known as Logfella by our side.	恐ろしく深い眠りから覚めると、;~そこはトライゴンの森だった。;横にはなぜか~丸太さんがいる。		Nous sommes péniblement sortis d'un profond sommeil pour nous retrouver près du Bosquet des Trigones en compagnie du bûcheron nommé Logfella.	Ci risvegliammo intontiti da un sonno profondissimo nelle vicinanze del Boschetto dei Trigoni e in compagnia del taglialegna Logfella.	Wir erwachten benommen aus einem supertiefen Schlaf & fanden uns in der Nähe des Trigon-Hains mit dem Holzhacker namens Logfella wieder.	Nos despertamos de un sueño muy profundo entre mareos y nos encontramos cerca de la Arboleda del Trígono junto al leñador conocido como Troncales.				130
				Logfella spoke of how Samae had gone missing the night before.	丸太さんは、昨夜の晩、オトメちゃんが;~いなくなってしまった時のことを話した。		Logfella raconta que Samae avait disparu depuis la nuit dernière.	Logfella ci raccontò che Samae era scomparsa la notte precedente.	Logfella erzählte, dass Samae in der letzten Nacht verschwunden war.	El leñador nos contó que Samae había desaparecido la noche anterior.	Cool.			62
				The woodsman knew that our end was at hand & that we must return to Mingi Taw to finish our woeful errand.	どうも丸太さんも、私の旅が終わりに;近づき~つつあり、そのためにはミンギ・トウに;赴く~必要があることを知っているようだった。		Le bûcheron savait que notre fin était proche et que nous devions retourner à Mingi Taw pour terminer notre quête tragique.	Il taglialegna sapeva che la fine era vicina e che dovevamo tornare al Mingi Taw per portare a termine la sventurata spedizione.	Der Holzhacker wusste, dass unser Ende nah war & wir für unsere bedauerliche Aufgabe wieder nach Mingi Taw mussten.	Troncales sabía que se acercaba nuestro fin y que debíamos regresar a Mingi Tau para concluir la odisea infortunada.				106
LOGFELLA_TRIGONGROVETIPS	The Scythian			The woodsman known as Logfella had never before seen The Trigon Grove before & he wondered what it was all about.	丸太さんは、トライゴンの森を;見たことが~なかったらしく、;不思議そうに辺りを~見回していた。		Le bûcheron nommé Logfella n'avait jamais vu le Bosquet des Trigones auparavant et s'interrogeait à son sujet.	Il taglialegna conosciuto come Logfella non aveva mai visto il Boschetto dei Trigoni prima d'ora e si chiedeva cosa fosse.	Der Holzhacker namens Logfella hatte den Trigon-Hain noch nie gesehen & fragte sich, was überhaupt los war.	El leñador conocido como Troncales no había visto la Arboleda del Trígono antes y se preguntó de qué se trataba todo esto.				113
LOGFELLA_TRIFECTATIPS	The Scythian			The woodsman known as Logfella was feeling some serious woe about the missing Samae.	丸太さんは、オトメちゃんがいなくなって;~しまったことでひどく苦しんでいた。		Le bûcheron nommé Logfella avait un mauvais pressentiment sur la disparition de Samae.	Il taglialegna conosciuto come Logfella aveva un brutto presentimento sulla scomparsa di Samae.	Der Holzhacker namens Logfella war ernsthaft betrübt wegen der verschwundenen Samae.	El leñador conocido como Troncales sentía una pena enorme porque Samae había desaparecido.	The woodsman known as Logfella was feeling some serious woe about the missing Samae.	MR - FYI the only reason I had not updated this from 'girl' he was because we already mentioned Samae was missing.  UPDATED Sept 7		84
				We told Logfella that we knew where she might be & soon we would set things right.	私は丸太さんに、オトメちゃんの居場所は;~何となく分かるから任せて、;~少し待ってほしい、と伝えた。		Nous avons avoué à Logfella que nous pensions savoir où elle était et que bientôt, nous pourrions tout arranger.	Dicemmo a Logfella che sapevamo dove potesse essere e che avremmo sistemato tutto molto presto.	Wir sagten Logfella, dass wir ahnten, wo sie ist & dass wir alles geradebiegen würden.	Le dijimos a Troncales que sabíamos dónde podía estar y que pronto solucionaríamos las cosas.				82
				He looked at the nearby pedestal & he thanked us in advance for the whole martyrdom thing.	丸太さんは近くの台座に目をやり、;~まだ終わってもいないのに;「この恩は」とか~「君のことは忘れない」;などと言った。		Il observa le piédestal proche et nous remercia d'avance pour nos efforts.	Diede uno sguardo al piedistallo nelle vicinanze e ci ringraziò anticipatamente per tutta la storia del martirio.	Er blickte auf zum Sockel & dankte uns im Voraus für die ganze Opfersache.	Miró al pedestal cercano y nos agradeció de antemano por toda esa cosa del martirio.				90
URSULA_AVATAR			Ursula/idleSEhandsonhip											0
DOG_AVATAR			AdventureUI/dudeDogfellaIdle1											0
AMPHITHEATRE_LEFT	The Scythian	AdventureUI/tweetIconInfo		These two crackpots claimed to be among the creators of this bizarre world.	ここにいる変人２人が、;このワケワカラン~世界を;創りだしたらしい。		Ces deux cinglés prétendaient faire partie des créateurs de ce monde étrange.	Quei due svitati dissero di appartenere ai creatori di questo strano mondo.	Diese zwei Spinner behaupteten, die Schöpfer dieser bizarren Welt zu sein.	Estos dos chiflados dijeron que estaban entre los creadores de este mundo estrafalario.	These two crackpots claimed to be among the creators of this bizarre world.	CA - Maybe just step off the gender dudes?	UPDATED Sept 7	75
AMPHITHEATRE_RIGHT	The Scythian	AdventureUI/tweetIconInfo		The two jokers claimed to be among the creators of this bizarre world.	２人は、自分たちがこのワケワカラン世界の;~創造者だと言った。		Ces deux plaisantins prétendaient faire partie des créateurs de ce monde étrange.	I due buffoni dissero di appartenere ai creatori di questo strano mondo.	Diese zwei Witzbolde behaupteten, die Schöpfer dieser bizarren Welt zu sein.	Estos dos payasos dijeron que estaban entre los creadores de este mundo estrafalario.				70
GOURD_MOUNTAINMEADOW	The Scythian	AdventureUI/tweetIconGourd	gourd/gourd	We just woke a slumbering sylvan sprite from the rich earth of a meadow containing four pairs of worthless sheep.	緑豊かな草原で、眠り続けていた;森の精を~目覚めさせた。;あと、草原では８頭のヒツジが;~草を食んでいた…まあ、どうでもいいが。		Nous venons de réveiller un esprit sylvestre endormi dans la terre fertile d'une prairie contenant quatre copies de ces moutons inutiles.	Abbiamo appena risvegliato uno spiritello silvano dal fertile terreno della prateria su cui pascolano quattro coppie di inutili pecore.	Wir hatten einen schlummernden Waldkobold aus der Erde unter einer Wiese mit vier Paaren nutzloser Schafe erweckt.	Despertamos a un duendecillo silvano que dormitaba en la tierra fértil de un prado en el que había cuatro pares de ovejas inútiles.				113
GOURD_CABIN	The Scythian	AdventureUI/tweetIconGourd	gourd/gourd	We sang a Song of Sworcery & summoned a slumbering sylvan sprite from the cool waters of a deepwater pond - so strange!	清らかな水がゆらめく池のほとりで、;~ソーサリーの歌を歌って;森の精を~目覚めさせた。		Nous avons entonné la chanson de la sworcery pour invoquer un esprit sylvestre endormi dans les eaux profondes du bassin - étrange expérience !	Abbiamo intonato la Canzone della sworcery ed evocato uno spiritello silvano sopito nelle fredde acque dello stagno. Che strano!	Wir sangen ein Lied der Sworcery & beschworen einen schlafenden Waldkobold aus den Wassern eines tiefen Teiches - abgefahren!	Cantamos una canción de rechicería e invocamos a un duendecillo silvano que dormitaba en las aguas frías de un estanque profundo. ¡Qué extraño!				119
GOURD_UPSLOPEWOODSONE	The Scythian	AdventureUI/tweetIconGourd	gourd/gourd	We just woke a slumbering sylvan sprite from a curious nestbox surrounded by three rain-soaked songbirds.	雨に濡れた３羽のツグミに見守られながら、;~奇妙な形の巣箱で森の精を目覚めさせた。		Nous venons de réveiller un esprit sylvestre endormi dans un curieux nid, entouré par trois oiseaux chanteurs couverts d'eau de pluie.	Abbiamo appena risvegliato uno spiritello silvano sopito in un bizzarro edificio a forma di nido e circondato da tre usignoli zuppi.	Wir hatten einen schlafenden Waldkobold aus einem Nistkasten umgeben von drei regennassen Singvögeln erweckt.	Despertamos a un duendecillo silvano que dormitaba en una caja nido singular rodeada de tres pájaros cantores empapados por la lluvia.				105
